,Word,Rank_by_remaining words,Unique_letters,Score_by_frequency,Score_by_position,Calculated_Score
1153,haven,51.28846153846154,5,128.03846153846155,34.709096989966554,433.24553385676296
1154,brink,46.35164835164835,5,101.38461538461539,39.61304347826086,433.22657554579746
1155,wordy,46.04255319148936,5,102.53846153846155,38.90608695652173,433.22644211450364
1156,troll,52.779661016949156,4,146.92307692307693,38.87645484949833,432.88253515043397
1157,elude,54.935483870967744,4,155.57692307692304,38.15170568561872,432.1815018246677
1158,nerve,54.40769230769231,4,157.4230769230769,37.33170568561873,432.06184468043955
1159,entry,55.716814159292035,5,148.49999999999997,32.401471571906356,431.79232346916655
1160,stick,47.68131868131868,5,106.00000000000001,38.82535117056856,431.56180847119657
1161,medal,48.32,5,140.0,29.774916387959863,431.3419178719351
1162,guard,47.27619047619048,5,117.26923076923076,34.771973244147155,431.2617528608864
1163,storm,52.42307692307692,5,129.5,34.89224080267559,430.969093113018
1164,array,49.848101265822784,3,160.8076923076923,44.52454849498328,430.90246444928556
1165,sight,45.87755102040816,5,106.5,37.106153846153845,430.69053346564465
1166,smell,47.2734375,4,140.6153846153846,36.17183946488294,430.3742133074594
1167,duvet,49.526881720430104,5,114.42307692307693,37.198461538461544,429.7022423157858
1168,salvo,51.28712871287129,5,125.92307692307693,35.001739130434785,429.6913084800042
1169,thank,45.794117647058826,5,110.84615384615385,35.499197324414716,429.6348188608207
1170,yearn,60.91891891891892,5,158.1153846153846,33.08755852842809,429.39468850962487
1171,reedy,58.34146341463415,4,160.88461538461536,38.901471571906356,429.10464876489925
1172,catch,39.395348837209305,4,117.34615384615385,36.00501672240802,428.989751962844
1173,chasm,43.083333333333336,5,108.84615384615384,33.93224080267559,428.63372178948913
1174,caput,48.92929292929293,5,116.11538461538461,36.12307692307692,428.62309255884173
1175,olden,50.48717948717949,5,141.30769230769232,30.627558528428096,428.6147157190636
1176,elect,54.39716312056738,4,168.8846153846154,34.49846153846154,428.42376874474445
1177,moldy,44.365591397849464,5,100.26923076923077,37.904548494983274,428.33418878207567
1178,clang,50.19191919191919,5,117.73076923076924,36.521070234113715,428.3213075946092
1179,swift,43.65934065934066,5,95.92307692307693,38.963076923076926,428.02504211117355
1180,inter,57.056451612903224,5,157.96153846153845,30.912775919732447,427.91213827372394
1181,unset,51.94871794871795,5,141.26923076923077,31.463076923076926,427.80311527071154
1182,fraud,47.95918367346939,5,114.15384615384616,35.927357859531774,427.57671916754697
1183,erupt,54.017699115044245,5,142.1153846153846,32.495384615384616,427.46119869015956
1184,brisk,48.19101123595506,5,105.0,39.173043478260865,426.7569262116434
1185,dryer,52.432,4,148.03846153846155,37.76200668896321,426.47462426298506
1186,women,48.2020202020202,5,118.19230769230768,34.769096989966556,426.2725703610224
1187,aptly,50.21904761904762,5,123.80769230769229,34.56147157190635,426.0311814886609
1188,blend,49.0,5,123.11538461538461,33.86889632107024,425.48797929256597
1189,cloud,42.51851851851852,5,108.07692307692307,33.44581939799331,425.07610522074384
1190,croup,44.669724770642205,5,114.0,33.288628762541805,424.7735684979918
1191,decoy,55.04347826086956,5,126.23076923076923,37.0076254180602,424.346459519336
1192,adobe,58.06060606060606,5,140.0,35.18862876254181,424.24703779473685
1193,flank,45.76842105263158,5,104.34615384615385,37.171505016722406,423.7314169859241
1194,speak,55.303030303030305,5,133.0,35.226889632107024,423.5912838227883
1195,resin,52.470588235294116,5,155.65384615384616,28.556789297658867,423.56815860849264
1196,whiny,43.2093023255814,5,86.73076923076923,42.1953177257525,423.47737261712257
1197,fatal,45.85,4,139.84615384615387,34.70414715719063,423.40165779228306
1198,elder,57.64492753623188,4,172.19230769230768,35.43277591973244,423.3677941378836
1199,guild,39.1,5,98.5,33.59505016722408,423.16015875595554
1200,tiara,53.26027397260274,4,163.73076923076923,34.39953177257525,422.99908567494685
1201,ebony,53.49473684210526,5,125.69230769230768,35.98608695652174,422.7681620092686
1202,vogue,48.78888888888889,5,112.23076923076923,36.74247491638796,422.5999317897538
1203,flask,46.92553191489362,5,107.96153846153847,36.73150501672241,422.5407395280305
1204,droll,47.40983606557377,4,134.0,37.356454849498334,422.3397813828484
1205,maker,63.58695652173913,5,139.8846153846154,38.37123745819398,422.0634299297021
1206,being,49.75757575757576,5,118.11538461538461,35.52107023411371,421.60262118614554
1207,spasm,41.01709401709402,4,115.38461538461539,37.45993311036789,421.51206250466066
1208,strap,54.57142857142857,5,140.1153846153846,32.82555183946488,421.40777157581255
1209,lanky,51.25,5,111.84615384615384,38.584548494983274,421.027643615052
1210,riper,53.74820143884892,4,156.5,36.13739130434783,420.8886316365308
1211,orbit,47.86842105263158,5,128.23076923076923,31.421538461538464,420.86285266304714
1212,brawl,51.659574468085104,5,118.19230769230771,36.77953177257525,420.74076110797245
1213,rebar,49.32727272727273,4,165.03846153846155,31.437391304347827,420.73104056154745
1214,chalk,46.5,5,106.6923076923077,36.65919732441472,420.564985020374
1215,altar,52.593548387096774,4,165.5769230769231,33.377391304347825,420.31967205043964
1216,rebut,49.51219512195122,5,138.80769230769232,29.980000000000004,420.2454168245548
1217,patio,48.827586206896555,5,134.6153846153846,30.483277591973245,420.2048940114738
1218,swoon,39.58267716535433,4,113.34615384615384,36.64909698996656,419.78304482985084
1219,gazer,61.359550561797754,5,133.15384615384613,38.65277591973244,419.3940251445959
1220,forth,46.84761904761905,5,115.42307692307695,34.04347826086956,419.3812930001136
1221,rusty,52.445544554455445,5,122.65384615384616,35.816856187290966,418.8225335279898
1222,gayly,41.71296296296296,4,109.96153846153845,39.71377926421405,418.76557845026554
1223,defer,53.733870967741936,4,153.3846153846154,36.6466220735786,418.4346246169893
1224,doing,42.85981308411215,5,104.0,34.46414715719063,418.1389332372627
1225,arson,53.36065573770492,5,149.07692307692307,29.918327759197325,417.92329800741925
1226,sheik,55.804597701149426,5,122.0,38.219197324414715,417.7740065925209
1227,token,57.252631578947366,5,134.65384615384616,35.52448160535117,417.754428823588
1228,gonad,44.839285714285715,5,115.84615384615384,32.32735785953177,417.6025568179198
1229,wrack,46.270833333333336,5,106.15384615384615,36.389966555183946,417.42655501946183
1230,screw,57.51063829787234,5,133.5769230769231,35.90682274247492,416.9944067188113
1231,crass,52.33606557377049,4,142.03846153846155,38.40214046822742,416.88888089628324
1232,sting,50.354166666666664,5,113.65384615384616,36.89491638795986,416.37558801981373
1233,flora,51.964285714285715,5,137.73076923076923,31.41799331103679,416.3652330572346
1234,dream,52.707317073170735,5,146.92307692307693,29.863010033444816,416.2197550491339
1235,skill,42.55555555555556,4,114.92307692307693,38.51799331103679,416.07787753380256
1236,sweep,52.36521739130435,4,142.19230769230768,38.294782608695655,415.94201517512704
1237,bossy,44.92079207920792,4,107.61538461538461,43.39377926421405,415.8286645702298
1238,cabal,44.625,4,132.1153846153846,35.10722408026756,415.7494150940541
1239,befit,50.2020202020202,5,120.9230769230769,34.50923076923077,415.61697617658604
1240,basin,49.457142857142856,5,122.11538461538461,33.661404682274245,415.56943466623625
1241,frisk,46.73626373626374,5,103.03846153846153,37.69304347826087,415.50531645181394
1242,smirk,47.77173913043478,5,106.34615384615385,37.32535117056856,415.45562399445316
1243,woody,39.23300970873787,4,96.96153846153845,42.021471571906346,415.41207898943196
1244,strip,50.37837837837838,5,128.26923076923077,32.62555183946488,415.34231277141475
1245,colon,41.21641791044776,4,126.11538461538461,33.89063545150501,414.7988342036792
1246,shelf,52.01030927835052,5,124.61538461538461,34.59658862876254,414.46275345915575
1247,debit,51.03809523809524,5,127.19230769230768,33.260000000000005,414.43711154492087
1248,field,47.64545454545455,5,124.84615384615384,31.627357859531774,414.3683823303103
1249,focal,46.369369369369366,5,121.5,31.62722408026756,414.35842001022775
1250,annoy,43.553030303030305,4,127.23076923076923,35.43839464882943,414.1024567156633
1251,lefty,54.526315789473685,5,128.3076923076923,35.17531772575251,413.8610667376552
1252,theme,57.234234234234236,4,150.0,39.460936454849495,413.678320146856
1253,await,48.184,4,136.65384615384616,36.46,413.6144139771901
1254,soggy,43.03333333333333,4,95.0,46.81377926421405,413.382713874547
1255,steam,59.879629629629626,5,151.0,32.755317725752505,412.99963002286364
1256,flack,43.854166666666664,5,100.57692307692308,35.9715050167224,412.4925369723183
1257,amber,53.991379310344826,5,142.6153846153846,31.23123745819398,412.4783436734073
1258,rodeo,49.73426573426573,4,155.1153846153846,33.057123745819396,412.4052814217621
1259,mayor,49.69911504424779,5,129.73076923076923,31.585083612040137,412.2364341457609
1260,chaos,49.00925925925926,5,125.69230769230768,32.1113712374582,411.77447027399927
1261,prick,45.56989247311828,5,100.92307692307692,37.173043478260865,411.6333968348166
1262,vaunt,51.61363636363637,5,111.65384615384616,38.03846153846154,411.435894830367
1263,never,53.0,4,157.4230769230769,34.609698996655524,411.19738169321056
1264,swell,48.19834710743802,4,135.96153846153845,36.40260869565218,410.74891396103146
1265,agent,55.96491228070175,5,147.19230769230768,31.189230769230768,410.1511701693532
1266,joint,51.75,5,106.0,40.041538461538465,410.08725380899295
1267,armor,47.273972602739725,4,147.96153846153845,32.75277591973244,410.048138301691
1268,nadir,52.12068965517241,5,135.26923076923077,31.594314381270905,409.9848477937051
1269,patch,46.58095238095238,5,113.11538461538463,33.76501672240803,409.96830870528333
1270,bleak,52.79807692307692,5,131.6153846153846,32.891505016722405,409.96077278173044
1271,world,44.345454545454544,5,113.84615384615384,31.930434782608696,409.8680719248664
1272,spurn,49.0,5,114.5,35.06448160535117,409.68195345027635
1273,sissy,42.082644628099175,3,119.34615384615384,48.15224080267558,409.6784878654672
1274,swarm,51.765957446808514,5,117.61538461538461,36.04608695652174,409.49444290943774
1275,inert,55.16030534351145,5,157.96153846153845,28.59384615384615,409.4183218227406
1276,decal,52.146341463414636,5,146.1923076923077,29.204147157190633,409.3692431031648
1277,rarer,61.04469273743017,3,188.80769230769232,44.09892976588629,409.1862923194315
1278,viper,52.57692307692308,5,127.8076923076923,33.657391304347826,409.08380140580766
1279,third,47.71296296296296,5,118.5,32.93966555183946,409.04506086982474
1280,prism,47.881188118811885,5,112.38461538461539,34.84608695652174,408.9460009377827
1281,stoic,53.78787878787879,5,126.92307692307693,34.65397993311037,408.86440029422744
1282,truth,41.32374100719424,4,123.57692307692308,34.17886287625418,408.8418527045011
1283,rabid,44.78688524590164,5,123.96153846153845,29.53505016722408,408.73686986335423
1284,ardor,49.17482517482517,4,150.9230769230769,33.29123745819398,408.6982291369411
1285,moody,42.76288659793814,4,101.61538461538461,42.981471571906354,408.5391901794648
1286,scrap,50.176991150442475,5,130.42307692307693,31.402474916387963,408.1160814640582
1287,beefy,51.689320388349515,4,130.84615384615384,40.261471571906355,407.6709590136224
1288,porch,47.386138613861384,5,111.00000000000001,34.80347826086956,407.62828539762717
1289,conch,36.443548387096776,4,102.76923076923079,36.120401337792636,407.4318802474393
1290,fecal,51.869565217391305,5,139.92307692307693,30.204147157190633,407.3927734268439
1291,fudge,45.955555555555556,5,101.30769230769229,36.95324414715719,407.31178663540965
1292,ranch,52.28971962616822,5,127.65384615384615,33.361939799331104,407.22918013184346
1293,smack,48.74418604651163,5,101.96153846153847,38.90227424749163,406.8727015096809
1294,mouth,41.379629629629626,5,102.11538461538463,32.96040133779264,406.6933524794165
1295,drink,48.25806451612903,5,105.6923076923077,37.133043478260866,406.6343207304204
1296,salsa,45.90384615384615,3,154.42307692307693,40.262608695652176,406.33692646764183
1297,crown,47.00990099009901,5,111.53846153846155,34.22602006688963,406.0333613178008
1298,bound,42.59375,5,95.0,36.40735785953177,406.01015367929784
1299,heron,53.40495867768595,5,148.07692307692307,29.269096989966556,405.77485039092204
1300,latch,49.339285714285715,5,126.65384615384615,31.605016722408028,405.65006846973876
1301,china,49.4811320754717,5,118.88461538461539,33.75183946488294,405.46510204997566
1302,gully,38.45,4,101.57692307692307,38.3676254180602,405.43722608421314
1303,rover,57.916666666666664,4,151.46153846153845,38.75277591973244,405.37934230500855
1304,revue,56.13559322033898,4,153.26923076923077,37.107090301003346,405.2598260925493
1305,revel,56.13953488372093,4,162.96153846153848,34.89491638795987,405.1710988234528
1306,wheel,50.3739837398374,4,144.96153846153845,35.16876254180602,404.82150073169356
1307,brick,46.34090909090909,5,97.61538461538463,38.41304347826087,404.5781672109582
1308,boxer,61.0126582278481,5,123.23076923076923,40.049698996655515,404.45338378700353
1309,agape,56.491379310344826,4,148.80769230769232,38.34401337792642,404.0180441152471
1310,decor,54.35344827586207,5,144.46153846153845,30.398929765886287,403.9740164484107
1311,enter,57.68456375838926,4,179.5769230769231,32.43277591973244,403.8638919696673
1312,rower,57.47154471544715,4,153.0769230769231,37.868160535117056,403.45124015715874
1313,tramp,52.07692307692308,5,126.53846153846155,33.19170568561873,403.2522588836249
1314,drawn,48.15384615384615,5,116.96153846153845,33.169096989966555,402.82437678310015
1315,brass,49.96666666666667,4,134.5,37.40214046822742,402.7155084437562
1316,bring,47.68421052631579,5,105.26923076923077,36.48260869565217,402.70103158430965
1317,threw,51.388888888888886,5,132.5,31.226822742474916,402.5728229232577
1318,depot,53.56730769230769,5,133.69230769230768,32.25846153846154,402.5503942117835
1319,elegy,54.377049180327866,4,150.8076923076923,36.28454849498328,402.5219542022956
1320,abbey,45.23728813559322,4,123.03846153846152,36.99377926421404,402.469544462462
1321,mural,50.098214285714285,5,130.0,31.005685618729096,402.2837128931524
1322,gassy,49.0873786407767,4,117.4230769230769,42.035317725752506,402.2147023101998
1323,gourd,44.41509433962264,5,108.61538461538461,32.88735785953177,402.1237685079275
1324,freak,57.666666666666664,5,136.57692307692307,33.94996655518395,402.03311884434703
1325,couch,36.42857142857143,4,98.61538461538463,37.120401337792636,401.95291898081587
1326,woven,47.833333333333336,5,111.92307692307692,34.307558528428096,401.37360754915204
1327,spoon,44.61538461538461,4,119.96153846153845,37.30294314381271,401.19958505362706
1328,credo,54.51754385964912,5,144.46153846153845,30.278662207357854,401.1646357632068
1329,proud,46.64356435643565,5,110.76923076923077,33.74428093645485,400.6799323512886
1330,acorn,50.039370078740156,5,141.6923076923077,28.295250836120402,400.6065005808262
1331,drawl,52.52040816326531,5,122.5,34.29953177257525,400.00571102561287
1332,lunar,55.57798165137615,5,139.96153846153845,31.757391304347827,399.8717848700024
1333,maybe,56.752808988764045,5,124.38461538461539,36.48247491638796,399.79154262233976
1334,nobly,48.630434782608695,5,105.9230769230769,36.70916387959866,399.78540257582927
1335,bevel,52.517857142857146,4,139.19230769230768,37.614916387959866,398.77537283757465
1336,flesh,51.36363636363637,5,124.61538461538461,32.861939799331104,398.63837115322
1337,scram,49.64601769911504,5,128.46153846153848,30.79377926421405,398.4021722850565
1338,slung,49.98863636363637,5,105.42307692307692,37.77953177257525,398.37398796052116
1339,modal,47.65137614678899,5,121.57692307692307,31.19799331103679,397.9901882839821
1340,nudge,47.50961538461539,5,114.57692307692308,32.99324414715719,397.8420332498736
1341,viral,48.06666666666667,5,131.5769230769231,29.061070234113714,397.7565398121053
1342,booby,31.724409448818896,3,95.96153846153845,43.82147157190636,397.6599630457674
1343,rearm,55.63265306122449,4,166.3846153846154,33.221471571906356,397.43146989013366
1344,ratio,56.64462809917355,5,155.0769230769231,29.003277591973244,397.0137327262904
1345,shown,45.31182795698925,5,99.3076923076923,36.215250836120404,396.855870645205
1346,fresh,58.67741935483871,5,131.53846153846152,35.400401337792644,396.7892914357821
1347,hurry,45.52136752136752,4,118.42307692307693,38.08916387959866,396.3532933787302
1348,ditty,43.34453781512605,4,113.34615384615384,37.864548494983275,396.06383229490166
1349,moron,41.28776978417266,4,126.84615384615384,32.21217391304348,395.85479082566565
1350,clerk,57.50515463917526,5,136.07692307692307,33.45150501672241,395.78868220856987
1351,bitty,44.46363636363636,4,109.03846153846155,40.34454849498327,395.74878342200066
1352,began,50.87155963302752,5,129.96153846153845,30.97678929765886,395.68191173649274
1353,aloud,50.19444444444444,5,127.38461538461539,31.16581939799331,395.4666657934463
1354,trunk,48.697916666666664,5,110.76923076923077,34.76842809364549,395.42472230897187
1355,bunny,38.45631067961165,4,89.34615384615384,42.52608695652174,395.20611733633694
1356,caddy,42.67307692307692,4,102.57692307692307,41.08301003344481,395.01897344460497
1357,bused,51.86021505376344,5,117.03846153846153,35.00120401337793,394.9546936387319
1358,minor,49.92660550458716,5,123.65384615384616,31.892775919732443,394.94617820906615
1359,crook,45.55263157894737,4,119.00000000000001,37.76688963210702,394.64326959303986
1360,blood,38.96875,4,111.57692307692307,34.44581939799331,394.50673078212503
1361,upset,51.46017699115044,5,133.26923076923077,30.463076923076926,394.4594699995421
1362,crock,42.407407407407405,4,108.34615384615385,38.56688963210702,394.1362524055664
1363,teddy,45.54867256637168,4,122.03846153846152,36.73839464882943,393.73241060343264
1364,along,51.888888888888886,5,128.3846153846154,31.817993311036787,393.62384905706114
1365,nanny,38.1875,3,120.34615384615384,41.62454849498327,393.53356336135766
1366,lusty,51.677083333333336,5,115.73076923076923,35.136856187290974,393.44474693709464
1367,worth,46.2962962962963,5,114.07692307692308,31.923478260869565,393.30707478260865
1368,habit,50.63636363636363,5,117.26923076923077,33.964615384615385,393.29486099455033
1369,inner,49.46938775510204,4,152.03846153846155,31.98969899665552,393.26661123097136
1370,river,53.9765625,4,148.26923076923077,35.79123745819398,393.26248285672506
1371,torus,47.83464566929134,5,135.3076923076923,27.80521739130435,393.2567856090947
1372,troop,45.69402985074627,4,134.73076923076923,33.32862876254181,393.0834557819734
1373,final,49.49074074074074,5,122.0769230769231,31.857993311036786,392.914486690542
1374,bacon,47.575471698113205,5,117.92307692307692,31.698327759197326,392.8457469008105
1375,brawn,51.119565217391305,5,112.65384615384616,35.64909698996655,392.8053643211497
1376,furry,46.64150943396226,4,112.30769230769232,40.769163879598665,392.670886358395
1377,neigh,46.92920353982301,5,122.26923076923077,30.101939799331102,392.1375973068334
1378,torso,48.25694444444444,4,146.34615384615384,32.321739130434786,392.0813687491909
1379,knave,55.97752808988764,5,121.15384615384615,36.2286287625418,392.0535494541346
1380,mossy,45.31428571428572,4,108.96153846153845,40.753779264214046,391.9818588556739
1381,sperm,54.264150943396224,5,134.0,31.69993311036789,391.3993827361487
1382,class,49.53658536585366,4,135.1153846153846,35.86367892976589,391.2853287346869
1383,royal,54.474137931034484,5,145.23076923076925,29.348762541806018,391.2263251704781
1384,stunk,47.19565217391305,5,101.92307692307692,36.140735785953176,390.24516283772914
1385,shuck,40.91208791208791,5,85.07692307692308,37.51765886287625,390.09094133278
1386,child,46.136842105263156,5,101.88461538461539,35.29966555183947,389.76365566472566
1387,cargo,53.10280373831776,5,131.53846153846155,31.443277591973242,389.43333204744704
1388,retch,55.06956521739131,5,143.34615384615384,29.900401337792648,389.1539286091358
1389,usage,63.71910112359551,5,140.73076923076923,35.217859531772575,388.91292996694625
1390,bleep,55.63157894736842,4,147.42307692307693,36.61324414715719,388.09878924459895
1391,stock,53.45783132530121,5,109.1923076923077,37.97919732441471,387.8792028541942
1392,mourn,49.4,5,115.8076923076923,33.089096989966556,387.8514132543962
1393,sixty,55.542857142857144,5,97.34615384615384,44.256856187290964,387.82977260912963
1394,swish,40.59615384615385,4,99.73076923076923,39.44655518394649,387.6264048961562
1395,honor,44.644444444444446,4,129.65384615384616,33.3343143812709,387.23044913787106
1396,bigot,45.795918367346935,5,105.61538461538461,33.54615384615384,386.82376804944676
1397,begin,46.990990990990994,5,118.11538461538461,30.776789297658866,386.79885531851886
1398,fewer,56.833333333333336,4,145.76923076923077,37.68508361204014,386.6270251918758
1399,egret,58.4485294117647,4,169.4230769230769,33.330769230769235,386.45978170005384
1400,tweed,48.669172932330824,4,145.49999999999997,32.310434782608695,386.37749340068103
1401,needy,55.62931034482759,4,148.4230769230769,36.18147157190636,386.1392711877469
1402,venue,55.575471698113205,4,140.80769230769232,38.08862876254181,386.00999724128206
1403,basal,50.6171875,4,139.5,34.99183946488294,385.7473594597622
1404,given,47.883495145631066,5,113.19230769230768,32.62602006688963,385.62499363872456
1405,tooth,37.833333333333336,3,129.03846153846155,37.67886287625418,385.53482363554554
1406,fever,57.695238095238096,4,144.15384615384613,38.56969899665552,385.47170539004526
1407,terra,57.515337423312886,4,182.26923076923077,30.39953177257525,385.35107469863647
1408,truck,46.61224489795919,5,107.00000000000001,33.56842809364549,385.2873653567936
1409,angry,53.2970297029703,5,122.65384615384616,33.46916387959866,385.11730393461085
1410,pithy,44.683673469387756,5,99.26923076923077,34.66454849498328,385.05373404641387
1411,slyly,40.59649122807018,3,113.73076923076923,45.792240802675586,384.8598694426983
1412,exalt,60.43877551020408,5,142.1923076923077,32.706153846153846,384.73343080379664
1413,legal,45.484662576687114,4,152.34615384615384,28.707224080267558,384.6074635690521
1414,tidal,52.23684210526316,5,134.26923076923077,29.91645484949833,384.48528070381224
1415,recut,57.01754385964912,5,146.34615384615384,29.941538461538464,384.2526964041875
1416,tepid,49.16379310344828,5,130.5,28.948896321070233,384.2086555395065
1417,twist,42.82113821138211,4,115.11538461538461,35.72307692307692,384.13511750623223
1418,hilly,43.53448275862069,4,112.4230769230769,37.14301003344481,383.67116910952205
1419,match,46.90384615384615,5,111.15384615384615,32.36501672240802,383.49691811299374
1420,pecan,53.39823008849557,5,139.65384615384616,29.31371237458194,383.32475358953417
1421,above,61.26744186046512,5,130.76923076923077,35.91478260869565,383.28256838922175
1422,lofty,52.51162790697674,5,109.88461538461539,36.59839464882943,382.9247616171002
1423,squat,55.839506172839506,5,110.5,38.69846153846154,382.8991598496572
1424,pouch,43.010416666666664,5,94.38461538461539,34.88040133779264,382.71813201010406
1425,voila,52.6078431372549,5,126.0,31.944147157190635,382.54396129725495
1426,crowd,46.06122448979592,5,104.53846153846155,33.70428093645485,382.468520472967
1427,scarf,57.58888888888889,5,125.15384615384616,35.19658862876254,382.45124392686887
1428,rapid,49.228070175438596,5,127.26923076923076,29.57351170568562,382.2817015286255
1429,pooch,41.85981308411215,4,105.42307692307692,37.918862876254174,381.99150003908693
1430,wield,47.7027027027027,5,123.5,29.507357859531773,381.96564232048286
1431,crick,43.41747572815534,4,105.15384615384615,39.41304347826087,381.8216550696717
1432,smoky,52.02857142857143,5,91.30769230769232,43.512240802675585,381.8096658951459
1433,uncle,55.490196078431374,5,133.5,31.734782608695653,381.7425218927638
1434,atoll,49.11971830985915,4,150.0,31.248762541806023,381.7053144891575
1435,fetid,50.00934579439252,5,125.23076923076923,30.467357859531774,381.4737626107986
1436,shyly,46.19318181818182,4,101.03846153846155,43.5999331103679,381.46496874718173
1437,graph,51.58064516129032,5,113.26923076923077,34.720401337792644,381.22372638353056
1438,fugue,40.321100917431195,4,104.15384615384615,36.88555183946488,381.11777745894904
1439,metro,52.4921875,5,151.19230769230768,26.45866220735786,381.0420548373682
1440,pound,45.39784946236559,5,98.3076923076923,35.167357859531776,380.7693356262789
1441,clamp,47.12871287128713,5,109.92307692307693,32.61324414715719,380.3358851418108
1442,juice,62.088235294117645,5,110.57692307692307,42.69939799331104,380.23049173251405
1443,after,66.19047619047619,5,156.53846153846155,32.15431438127091,380.2198741238551
1444,email,57.973214285714285,5,150.69230769230768,29.25183946488294,380.17791901995264
1445,mason,49.945454545454545,5,126.65384615384615,29.981404682274245,380.1407205784002
1446,edict,54.86538461538461,5,134.73076923076923,30.96,380.1362776025237
1447,fiend,50.94,5,119.30769230769229,32.427357859531774,379.7441336725996
1448,libel,48.44776119402985,4,139.34615384615384,32.984147157190634,379.47793094855734
1449,jaunt,52.25,5,106.80769230769232,37.11846153846154,379.3815520511877
1450,otter,54.324503311258276,4,167.0769230769231,30.80816053511706,379.0063307804242
1451,allay,46.56774193548387,3,146.96153846153845,40.02454849498328,378.9362965806048
1452,lumen,52.754901960784316,5,127.30769230769229,31.39217391304348,378.77666992558346
1453,tumor,48.14159292035398,5,121.73076923076924,29.95739130434783,378.7511034022724
1454,cobra,51.13513513513514,5,130.3846153846154,29.705685618729092,378.71850576894514
1455,hefty,52.56666666666667,5,115.61538461538461,34.41531772575251,378.4660934232917
1456,broom,41.13076923076923,4,115.53846153846155,33.6799331103679,378.434707550197
1457,birth,49.166666666666664,5,114.1923076923077,32.5619397993311,378.134547317656
1458,unity,52.943820224719104,5,110.26923076923077,36.28301003344481,377.8438719947384
1459,tough,43.33653846153846,5,101.92307692307693,32.12040133779264,377.7193856008454
1460,batch,50.92391304347826,5,109.8076923076923,35.00501672240802,377.408164038572
1461,musty,47.67391304347826,5,100.23076923076923,35.896856187290965,377.3520232477192
1462,gamut,47.06122448979592,5,107.76923076923077,32.91846153846154,376.9129805447072
1463,melon,52.95495495495496,5,138.34615384615384,28.827558528428092,376.56361435633187
1464,exile,61.36538461538461,4,149.73076923076923,38.56401337792642,376.38283692953314
1465,eerie,69.87577639751552,3,202.65384615384613,43.21170568561873,375.967988086785
1466,alarm,52.69117647058823,4,149.6923076923077,33.08454849498328,375.96445894022185
1467,vowel,51.51063829787234,5,117.46153846153845,32.9533779264214,375.72379188532034
1468,pesky,53.674418604651166,5,111.69230769230768,36.090702341137124,375.5097805911273
1469,spawn,50.55681818181818,5,107.11538461538461,35.44602006688963,375.4997059837695
1470,panic,47.77777777777778,5,118.03846153846155,30.386287625418063,375.3576254479751
1471,robin,47.43478260869565,5,122.3076923076923,29.0952508361204,375.10164389653914
1472,stamp,54.22826086956522,5,117.69230769230771,34.564013377926415,375.0736638355862
1473,month,45.29126213592233,5,106.26923076923079,31.960401337792643,374.95171309757905
1474,prawn,53.24175824175824,5,115.96153846153845,34.40909698996656,374.71826211209714
1475,drown,44.574074074074076,5,108.3076923076923,30.746020066889635,373.5389405461239
1476,radio,52.575,5,142.15384615384613,27.618662207357858,373.38079490250055
1477,missy,42.849557522123895,4,105.76923076923077,37.79224080267558,373.14329201002244
1478,speck,53.0,5,113.6923076923077,34.78688963210702,373.1133735577226
1479,doubt,45.28125,5,100.92307692307693,33.47692307692308,373.0676696027867
1480,tango,49.2991452991453,5,128.76923076923077,28.560200668896318,372.99582461649777
1481,dusty,49.89887640449438,5,103.19230769230768,36.05685618729097,372.8330642091459
1482,arena,63.10344827586207,4,179.42307692307693,32.779531772575254,372.81033676778844
1483,prong,51.57608695652174,5,111.76923076923077,34.396454849498326,372.69842736982554
1484,brown,46.36082474226804,5,104.0,33.22602006688963,372.6752172946215
1485,tweet,48.711409395973156,3,158.4230769230769,38.18,372.51599688407475
1486,joist,58.28947368421053,5,109.61538461538461,39.60153846153846,372.3603590366917
1487,scamp,48.0625,5,108.0,33.140936454849495,372.3507034719111
1488,islet,62.34862385321101,5,154.65384615384613,30.003076923076925,372.1085531516972
1489,shush,31.56737588652482,3,99.34615384615385,39.40809364548495,372.06537675111616
1490,gipsy,47.05747126436781,5,93.96153846153845,37.26608695652173,372.05344537156094
1491,plush,44.08910891089109,5,100.42307692307692,32.64040133779264,371.7300729495515
1492,stood,51.08256880733945,4,126.88461538461539,37.396588628762544,371.55936951827346
1493,dodgy,34.79824561403509,4,87.53846153846155,36.92147157190635,371.5185937807338
1494,cross,51.71551724137931,4,133.3846153846154,35.9790635451505,371.18867286731137
1495,blink,47.19767441860465,5,94.46153846153847,37.07458193979933,371.00578481800443
1496,tacky,55.30487804878049,5,108.46153846153848,37.832240802675585,370.9747842935588
1497,unmet,52.911764705882355,5,127.69230769230771,30.732307692307693,370.8323953807342
1498,north,52.22727272727273,5,128.69230769230768,30.083478260869565,370.64085856248414
1499,under,54.5945945945946,5,137.19230769230768,29.48816053511706,370.50818157503943
1500,dryly,45.3,4,110.03846153846155,38.13070234113712,370.49393580571683
1501,circa,44.839416058394164,4,134.73076923076923,30.821070234113712,370.43716142510533
1502,blush,44.421052631578945,5,97.11538461538461,33.88040133779264,370.3545967418433
1503,cheek,55.77669902912621,4,136.2307692307692,37.899197324414715,370.26478042650916
1504,slump,44.73684210526316,5,97.61538461538461,33.87170568561873,369.5387763737345
